number;id;exp_x;exp_y;coeff
1277;5071737d5519ee569a05d8e8ff178096;0,1,0,1;0,0,1,1;0.23063,0.011004,0.67582,-0.0032403
1278;14443eb38eedac4ab20eecc91d31e70b;0,1,0,1;0,0,1,1;-0.23063,-0.011004,-0.67582,0.0032403
1279;955c44c688716829f75b79922418d510;0,1,0,1;0,0,1,1;0.19061,0.2978,0.35329,-0.014812
1280;7d0e11fe4d25094dac08818938e586c0;0,1,0,1;0,0,1,1;-0.19061,-0.2978,-0.35329,0.014812
1281;0e2e5c4e0f5b53546efb86aeea05c59c;0,1,0,1;0,0,1,1;0.07849,0.12839,0.54109,-0.099124
1282;ac552ec1ab01a43e8aa794e26ccd41b8;0,1,0,1;0,0,1,1;-0.07849,-0.12839,-0.54109,0.099124
1283;1eb0a7b9794f414eef35bda70aa6c65d;0,1,0,1;0,0,1,1;0.096104,0.61858,0.16178,0.097493
1284;a44017e66bb1d1cd07a46403c03af428;0,1,0,1;0,0,1,1;-0.096104,-0.61858,-0.16178,-0.097493
1285;ce3d8ede5d51a8403563474eb4f0a96a;0,1,0,1;0,0,1,1;-0.34939,0.54949,0.30302,0.24543
1286;f2d306a7ce60fd61ced6772a031fd3eb;0,1,0,1;0,0,1,1;0.34939,-0.54949,-0.30302,-0.24543
1287;40de840f8bc6a7b9c211036bfa4a9969;0,1,0,1;0,0,1,1;-0.18862,0.1367,0.20599,0.009042
1288;403f32cdf44e15f8a6e578747d39146f;0,1,0,1;0,0,1,1;0.18862,-0.1367,-0.20599,-0.009042
1289;9d93ded52054ff3ce9909344786d7a79;0,1,0,1;0,0,1,1;0.41703,0.22916,0.30082,0.039899
1290;ac4477c30cc13ba4a0584551f255c808;0,1,0,1;0,0,1,1;-0.41703,-0.22916,-0.30082,-0.039899
1291;3c8b5fa4197190d2177216e6cc706abf;0,1,0,1;0,0,1,1;0.099973,0.24658,0.41636,0.15328
1292;40479c5a78948742776f412ba4c73f23;0,1,0,1;0,0,1,1;-0.099973,-0.24658,-0.41636,-0.15328
1293;966cf1378727ee9032fa08e88ffac9a8;0,1,0,1;0,0,1,1;-0.054692,0.336,0.49148,-0.10191
1294;a3ae6a3fdbbd68ef854c084b98882739;0,1,0,1;0,0,1,1;0.054692,-0.336,-0.49148,0.10191
1295;0b6387fe93c19e6f74a6817755a1d33f;0,1,0,1;0,0,1,1;0.54779,0.409,0.1611,-0.12694
1296;30c742c6a4fb085810170abe9f18fe39;0,1,0,1;0,0,1,1;-0.54779,-0.409,-0.1611,0.12694
1297;dd06015ff89216f73e6790e9807f0354;0,1,0,1;0,0,1,1;-0.085393,0.15079,0.36449,-0.082758
1298;f30c87392b128c8b51f0f9c7906a6be0;0,1,0,1;0,0,1,1;0.085393,-0.15079,-0.36449,0.082758
1299;efcdae9f14761572cbef8127fd4d71df;0,1,0,1;0,0,1,1;-0.33356,0.25708,0.49641,0.10702
1300;40f2f3513d70456a9623421f1e1eed5b;0,1,0,1;0,0,1,1;0.33356,-0.25708,-0.49641,-0.10702
1301;68d5b2c6955c07933c5cca0f879bb21d;0,1,0,1;0,0,1,1;-0.11248,0.31154,0.33542,0.045541
1302;9af66da7d8990e60a7ad73a80cc9d56d;0,1,0,1;0,0,1,1;0.11248,-0.31154,-0.33542,-0.045541
1303;b225e024e677f3aa4ee666a2353f9989;0,1,0,1;0,0,1,1;0.0047241,0.21083,0.28785,-0.00069783
1304;2d5ae3a685406fdb58bb2f94384566f9;0,1,0,1;0,0,1,1;-0.0047241,-0.21083,-0.28785,0.00069783
1305;a0ced1ea60a0d2c6132deb56d2c9fd5b;0,1,0,1;0,0,1,1;-0.039573,0.064405,0.10769,0.044036
1306;cfa86100fff8697d6b2cac80f709f47a;0,1,0,1;0,0,1,1;0.039573,-0.064405,-0.10769,-0.044036
1307;b08f2efb065fd09778a2fd197dd5bae4;0,1,0,1;0,0,1,1;-0.16779,0.35043,0.633,0.18113
1308;f5022ac036b5c26101211d818e1847c4;0,1,0,1;0,0,1,1;0.16779,-0.35043,-0.633,-0.18113
1309;26636213ae2404dc51701ef0521d86f0;0,1,0,1;0,0,1,1;0.11574,0.10899,0.20196,0.099008
1310;b0019d077a5bc5a7e0c1bb66e4f395f3;0,1,0,1;0,0,1,1;-0.11574,-0.10899,-0.20196,-0.099008
1311;9f528b647c29bcaf2d16e532c535f78c;0,1,0,1;0,0,1,1;0.4042,0.22807,0.13845,-0.10789
1312;68df0596231d115bec8ad9946448a684;0,1,0,1;0,0,1,1;-0.4042,-0.22807,-0.13845,0.10789
1313;dad931e085364136a0fc78a552452138;0,1,0,1;0,0,1,1;0.065748,0.19875,0.63523,-0.13617
1314;8185b6727affcfbd5a81fdd3e0193e6b;0,1,0,1;0,0,1,1;-0.065748,-0.19875,-0.63523,0.13617
1315;d33024aa6a3bb2f38dc490e0a14cfa1b;0,1,0,1;0,0,1,1;-0.014883,0.50162,0.30004,0.078711
1316;8f93af7ecd20801322d9bb5ea4e6dcf4;0,1,0,1;0,0,1,1;0.014883,-0.50162,-0.30004,-0.078711
1317;f3d9848e857cdd0eb3d52a400bc8bbd2;0,1,0,1;0,0,1,1;-0.092483,0.40115,0.28635,0.11381
1318;2778edc43bf7ccad16c10ab2fc4caa9e;0,1,0,1;0,0,1,1;0.092483,-0.40115,-0.28635,-0.11381
1319;af5929c9c6824b502f7d3356b14009c9;0,1,0,1;0,0,1,1;0.041024,0.30526,0.57,-0.048134
1320;72c6435a3d625785aead2ec87e6f0aec;0,1,0,1;0,0,1,1;-0.041024,-0.30526,-0.57,0.048134
1321;d21792e79a1935833a5b3104c722e548;0,1,0,1;0,0,1,1;-0.071839,0.46339,0.19941,0.19423
1322;27ab8347d3e804d6dd5a02425f540734;0,1,0,1;0,0,1,1;0.071839,-0.46339,-0.19941,-0.19423
1323;00c89a9bf1d8a7846d63d43cd31001ce;0,1,0,1;0,0,1,1;-0.11885,0.3245,0.22122,-0.13143
1324;a105ea29333b416a2971a1571720e6f6;0,1,0,1;0,0,1,1;0.11885,-0.3245,-0.22122,0.13143
1325;89c8597fb8de747cb4464b5f9cb8fdac;0,1,0,1;0,0,1,1;0.16126,0.46,0.3639,-0.33467
1326;e36458517d59b91805a0178e9a9f1773;0,1,0,1;0,0,1,1;-0.16126,-0.46,-0.3639,0.33467
1327;b9039c30b17e54b63e2a7cd1d31bd017;0,1,0,1;0,0,1,1;-0.37706,0.28218,0.20688,0.015251
1328;852bad75fd0b605166f7dffb19123f05;0,1,0,1;0,0,1,1;0.37706,-0.28218,-0.20688,-0.015251
1329;9aa3b177d47de1759817ab647a91a84f;0,1,0,1;0,0,1,1;-0.26501,0.17576,0.25669,-0.098433
1330;c39a5f682d7b1834830126818bfa68f7;0,1,0,1;0,0,1,1;0.26501,-0.17576,-0.25669,0.098433
1331;ec2534fad1b46dcd87612a42574ef0a3;0,1,0,1;0,0,1,1;0.01232,0.41986,0.41663,-0.081607
1332;b95ec9725950f885f291f19f1019aad4;0,1,0,1;0,0,1,1;-0.01232,-0.41986,-0.41663,0.081607
1333;898d5a9779f22a3f85cf253cfda05fbb;0,1,0,1;0,0,1,1;-0.069808,0.2185,0.68354,-0.024834
1334;0e1c57bcaeca7b74b985b1ca6900a0a3;0,1,0,1;0,0,1,1;0.069808,-0.2185,-0.68354,0.024834
1335;3c5de4ea90938fcefa7e898d7f1ed569;0,1,0,1;0,0,1,1;0.0095654,0.034327,0.52911,-0.024303
1336;e3a47f2eacb911ef069de280dc68e26e;0,1,0,1;0,0,1,1;-0.0095654,-0.034327,-0.52911,0.024303
1337;2e8f5acf59760ec867f52b32290b432a;0,1,0,1;0,0,1,1;0.045461,0.28306,0.34678,0.12472
1338;de311cf511a270d539509dde46e2920b;0,1,0,1;0,0,1,1;-0.045461,-0.28306,-0.34678,-0.12472
1339;e331b2e50861a3dbd101eb898b516348;0,1,0,1;0,0,1,1;-0.034447,0.60982,0.32783,0.016935
1340;a157f5f49646661ba813ce946a2abdf5;0,1,0,1;0,0,1,1;0.034447,-0.60982,-0.32783,-0.016935
1341;58b6a851f5aec42edbb333838222495e;0,1,0,1;0,0,1,1;-0.18119,0.17494,0.31173,0.13988
1342;8beae416314638f92a0b162d6887938b;0,1,0,1;0,0,1,1;0.18119,-0.17494,-0.31173,-0.13988
1343;a13595f2d5b943c2e1b2165fbc350885;0,1,0,1;0,0,1,1;-0.23685,0.20624,0.5229,-0.02053
1344;92b29da0300b589ed2b03ba4b996ee64;0,1,0,1;0,0,1,1;0.23685,-0.20624,-0.5229,0.02053
1345;baa6e1264d029bd9222cf8fb94fb0f84;0,1,0,1;0,0,1,1;-0.32201,0.59518,0.075298,0.052427
1346;a01621c7fe94baee75802d2c69cd05de;0,1,0,1;0,0,1,1;0.32201,-0.59518,-0.075298,-0.052427
1347;7cb4eab5bd58dca6cf42313353d6b87d;0,1,0,1;0,0,1,1;0.2546,0.17755,0.71219,-0.16136
1348;6e282b8b7fe35751590446e0322e71ac;0,1,0,1;0,0,1,1;-0.2546,-0.17755,-0.71219,0.16136
1349;2e45e9ec66af0fb9ef6703c4221a2ee6;0,1,0,1;0,0,1,1;0.27132,0.23495,0.22386,-0.21661
1350;857d989ac4773018f93ab4bff1a5a79c;0,1,0,1;0,0,1,1;-0.27132,-0.23495,-0.22386,0.21661
1351;4fa538d653b05692375670bd7accbb60;0,1,0,1;0,0,1,1;-0.10376,0.57182,0.25381,-0.015711
1352;430c6775f5ba2e3a3d942f48efafc489;0,1,0,1;0,0,1,1;0.10376,-0.57182,-0.25381,0.015711
1353;b48e9744defb07f3e7b3e283893b8dd4;0,1,0,1;0,0,1,1;0.36456,0.42761,0.41887,-0.31259
1354;98daf79acd69a2ead50740dceb10b586;0,1,0,1;0,0,1,1;-0.36456,-0.42761,-0.41887,0.31259
1355;d20d6573fe185a4b102d8b2adc43c952;0,1,0,1;0,0,1,1;0.28227,0.23728,0.19147,-0.092297
1356;0969ce42a9041aa94c20bb8bade81ef2;0,1,0,1;0,0,1,1;-0.28227,-0.23728,-0.19147,0.092297
1357;884a444367db275646c495f7d7213954;0,1,0,1;0,0,1,1;0.12897,0.36674,0.37649,-0.088808
1358;ca28ffb451f047faa9290f82120dac60;0,1,0,1;0,0,1,1;-0.12897,-0.36674,-0.37649,0.088808
1359;57d02230dd5725b4ce14dbc035b82ee3;0,1,0,1;0,0,1,1;0.13001,0.22132,0.16309,0.069678
1360;67fbb4f76bef352fd034e3933c07e6a9;0,1,0,1;0,0,1,1;-0.13001,-0.22132,-0.16309,-0.069678
1361;361c55c8c480598a7bcf73698c8c7db7;0,1,0,1;0,0,1,1;-0.063628,0.019529,0.89551,0.0042404
1362;5c56c06468d1d1efb102f6df4bc5fb7b;0,1,0,1;0,0,1,1;0.063628,-0.019529,-0.89551,-0.0042404
1363;ef5751e8384c8023d4469104388f485f;0,1,0,1;0,0,1,1;0.22879,0.46303,0.13262,-0.01394
1364;73b10cd854e3f93a4b46eaa3257df12e;0,1,0,1;0,0,1,1;-0.22879,-0.46303,-0.13262,0.01394
1365;8049a72753b74fe087f8a5088eecbfac;0,1,0,1;0,0,1,1;-0.31921,0.47607,0.44679,0.3898
1366;dda3db579cbd1a30d39d76a027c37912;0,1,0,1;0,0,1,1;0.31921,-0.47607,-0.44679,-0.3898
1367;fa8a625cbb6d8f8d76cb8f55e3cb1a8c;0,1,0,1;0,0,1,1;0.11402,0.20374,0.57563,0.037144
1368;6bf77a34802ce45f054bf1bd8ecba87f;0,1,0,1;0,0,1,1;-0.11402,-0.20374,-0.57563,-0.037144
1369;0db9d62639d2a040030104954950d71b;0,1,0,1;0,0,1,1;0.10584,0.13503,0.63174,-0.11482
1370;0fcaa69c5279d7e10907084deb9d3271;0,1,0,1;0,0,1,1;-0.10584,-0.13503,-0.63174,0.11482
1371;fce6ab34ca58e54c965a66ce96bbee78;0,1,0,1;0,0,1,1;0.096906,0.6623,0.28888,-0.099469
1372;99dcb5d504029912293897bdaf51a9c5;0,1,0,1;0,0,1,1;-0.096906,-0.6623,-0.28888,0.099469
1373;3fd6a91dc01f98a6e72468df2210500a;0,1,0,1;0,0,1,1;0.12203,0.17553,0.49058,0.0066078
1374;289dc53b679c4ef801473d7fe1eca787;0,1,0,1;0,0,1,1;-0.12203,-0.17553,-0.49058,-0.0066078
1375;78942063631616719c26915236bc33b0;0,1,0,1;0,0,1,1;-0.066866,0.18793,0.18331,0.17155
1376;b8c718c49113593fe03caee67664ee06;0,1,0,1;0,0,1,1;0.066866,-0.18793,-0.18331,-0.17155
1377;07e0b997e77599077890232c8350c2f2;0,1,0,1;0,0,1,1;0.11968,0.55144,0.34337,-0.10672
1378;1d9373171ceaaf353f94d6270b7c745e;0,1,0,1;0,0,1,1;-0.11968,-0.55144,-0.34337,0.10672
1379;971f084e57b516ffa334f5a20f8909b3;0,1,0,1;0,0,1,1;-0.23629,0.29668,0.28887,0.15992
1380;7ee920f6a10419aca1edf273783f3859;0,1,0,1;0,0,1,1;0.23629,-0.29668,-0.28887,-0.15992
1381;a09af4abca12510fd92b3d298b5fcd6a;0,1,0,1;0,0,1,1;-0.15052,0.47234,0.17373,0.16656
1382;9aa66885c17a11ea1aaa65ad472be599;0,1,0,1;0,0,1,1;0.15052,-0.47234,-0.17373,-0.16656
1383;4a7cd2945051f0cf44c2bd508f82a794;0,1,0,1;0,0,1,1;-0.027178,0.23555,0.47991,-0.18041
1384;c6abedc67f8c67e0ed370ab629b9085d;0,1,0,1;0,0,1,1;0.027178,-0.23555,-0.47991,0.18041
1385;fc20bc2653555ba4661c474000c75599;0,1,0,1;0,0,1,1;-0.064652,0.17331,0.28261,-0.046976
1386;510300a6c8d2f114251df37c3779942f;0,1,0,1;0,0,1,1;0.064652,-0.17331,-0.28261,0.046976
1387;a20945c29ba20b27383f2d863979fe3b;0,1,0,1;0,0,1,1;-0.010247,0.093598,0.20276,-0.04135
1388;e6150c2e9e871d3f21f63986f4033c74;0,1,0,1;0,0,1,1;0.010247,-0.093598,-0.20276,0.04135
1389;d7f130c7d163952e3ca914dfcefb553e;0,1,0,1;0,0,1,1;-0.10311,0.35742,0.42974,-0.073334
1390;61e49314a7927dd8761e46b63eb3a5c4;0,1,0,1;0,0,1,1;0.10311,-0.35742,-0.42974,0.073334
1391;a80907d8686c82a4ce470a5c1e90d8da;0,1,0,1;0,0,1,1;0.18591,0.26452,0.57097,-0.22401
1392;6ce50179b6c4c01c39ede9bac631bf7b;0,1,0,1;0,0,1,1;-0.18591,-0.26452,-0.57097,0.22401
1393;143c9d0383ef360844e9ec9fbca5c11b;0,1,0,1;0,0,1,1;-0.18511,0.48897,0.25856,0.15762
1394;fa270f1337b0ff6d28a04e85b7bfde2f;0,1,0,1;0,0,1,1;0.18511,-0.48897,-0.25856,-0.15762
1395;b20772085c3fc4cd0e76c55173eab4c8;0,1,0,1;0,0,1,1;0.4577,0.28658,0.20438,0.015912
1396;0e8a9829bbdd87b00c2c82ea4a44c6c4;0,1,0,1;0,0,1,1;-0.4577,-0.28658,-0.20438,-0.015912
1397;39f1627a19e7e4d953db05ea52b0a910;0,1,0,1;0,0,1,1;0.2035,0.27955,0.28433,0.045483
1398;2b6c54b316bb84745821664a4ded7a92;0,1,0,1;0,0,1,1;-0.2035,-0.27955,-0.28433,-0.045483
1399;cbfff83746e8b75292af7445e293bd3e;0,1,0,1;0,0,1,1;0.36172,0.15172,0.34557,0.043753
1400;88ac8a64ee8abdd36995efd0ca29498a;0,1,0,1;0,0,1,1;-0.36172,-0.15172,-0.34557,-0.043753
1401;fe75fb7fbb9a05327c0e6d376ac03daa;0,1,0,1;0,0,1,1;-0.19712,0.1067,0.49523,0.035908
1402;aeafdcd48f4675b4cfa218e9f3516a2b;0,1,0,1;0,0,1,1;0.19712,-0.1067,-0.49523,-0.035908
1403;afa8333a46d53f77beeca5422ff4e5e5;0,1,0,1;0,0,1,1;0.21599,0.34781,0.43848,-0.022303
1404;6756c3156d36d5abb2b0ec4ff54f7842;0,1,0,1;0,0,1,1;-0.21599,-0.34781,-0.43848,0.022303
1405;88aba1d6cb420377c300ef1772b490d6;0,1,0,1;0,0,1,1;0.0098382,0.196,0.42873,0.07735
1406;c4cc7a7902bff7fe4c740b7d3b7031a2;0,1,0,1;0,0,1,1;-0.0098382,-0.196,-0.42873,-0.07735
1407;efd158748383efa15e76e1d0cdb2e1ee;0,1,0,1;0,0,1,1;-0.13083,0.3169,0.24034,-0.14127
1408;06de3b4e35ec0af236702c4688c6cdd2;0,1,0,1;0,0,1,1;0.13083,-0.3169,-0.24034,0.14127
1409;01b800e4258c11e3a62887483ea50b68;0,1,0,1;0,0,1,1;-0.22015,0.24593,0.60672,0.21785
1410;7e986c97065ed3cf32c555feb62beae4;0,1,0,1;0,0,1,1;0.22015,-0.24593,-0.60672,-0.21785
1411;8bc79b7d042e31461a1ec178056152dd;0,1,0,1;0,0,1,1;-0.51231,0.24627,0.31632,0.16419
1412;716bf8389441bb34e289173d4bc67e81;0,1,0,1;0,0,1,1;0.51231,-0.24627,-0.31632,-0.16419
1413;9420b3326caac4349e22ee88f75c40bc;0,1,0,1;0,0,1,1;-0.050962,0.12204,0.47124,0.09369
1414;c30e0d63aa1fcf7af6ff5eae6c1dc342;0,1,0,1;0,0,1,1;0.050962,-0.12204,-0.47124,-0.09369
1415;ce4f03bac8f0a62d2f10dba21c55c8e6;0,1,0,1;0,0,1,1;-0.11218,0.14733,0.64826,-0.0063517
1416;4e9478140bad3413827a244e326bf72a;0,1,0,1;0,0,1,1;0.11218,-0.14733,-0.64826,0.0063517
1417;858be2ec09a60e9c73bb8c80ad552d79;0,1,0,1;0,0,1,1;0.22122,0.16589,0.28817,-0.04593
1418;73e60b8607879c2386e8aac38bb39189;0,1,0,1;0,0,1,1;-0.22122,-0.16589,-0.28817,0.04593
1419;6c588a4e099830248aaef0c3e88000f1;0,1,0,1;0,0,1,1;0.003419,0.17026,0.31434,0.10382
1420;8f19b8dc8fc30875a6f3126ea52d2905;0,1,0,1;0,0,1,1;-0.003419,-0.17026,-0.31434,-0.10382
1421;f5509838dfc803999fa8395afe4f9697;0,1,0,1;0,0,1,1;0.031189,0.6278,0.26487,-0.071824
1422;2140b9f33200b42481919ece07dce4cb;0,1,0,1;0,0,1,1;-0.031189,-0.6278,-0.26487,0.071824
1423;221710e9c49373c154c0803ee1d9a902;0,1,0,1;0,0,1,1;-0.19773,0.38142,0.27761,0.13373
1424;70f775dc9c6f4fb94584b705435c570f;0,1,0,1;0,0,1,1;0.19773,-0.38142,-0.27761,-0.13373
1425;c385563fdf871fe3c7dd38e9065667c7;0,1,0,1;0,0,1,1;0.40266,0.28921,0.31037,-0.01653
1426;e03f6b0321d1fc93b8f4bb78a4ca79a8;0,1,0,1;0,0,1,1;-0.40266,-0.28921,-0.31037,0.01653
1427;01dc98d7f0d98ef013f734a252472bfb;0,1,0,1;0,0,1,1;0.28072,0.44928,0.42851,-0.3715
1428;e195fd7083926d36ea889b626dc33bbd;0,1,0,1;0,0,1,1;-0.28072,-0.44928,-0.42851,0.3715
1429;09b56012f45bb57e3a8c22a6de1f020c;0,1,0,1;0,0,1,1;0.095329,0.31707,0.3906,0.17354
1430;b8d1023d515de889759858f2ff35cb9e;0,1,0,1;0,0,1,1;-0.095329,-0.31707,-0.3906,-0.17354
1431;3d468f43726b5e4c2879dce50464567c;0,1,0,1;0,0,1,1;0.20023,0.30989,0.17659,-0.00056493
1432;b1bd128926501b07d8a7453e12d45c72;0,1,0,1;0,0,1,1;-0.20023,-0.30989,-0.17659,0.00056493
1433;04f7190c03a1461c85b44f97ae36932e;0,1,0,1;0,0,1,1;-0.15132,0.38244,0.33709,0.30126
1434;4098e7249b8ec3e43081ee56d5a890e3;0,1,0,1;0,0,1,1;0.15132,-0.38244,-0.33709,-0.30126
1435;61afb8ddaa04f90517613266e17f2aed;0,1,0,1;0,0,1,1;-0.18115,0.24538,0.24728,0.19909
1436;a8a60eab4981f6a7a6f28b4274375fd6;0,1,0,1;0,0,1,1;0.18115,-0.24538,-0.24728,-0.19909
1437;4e2b4d641142a5588a669b201ef7d5f4;0,1,0,1;0,0,1,1;-0.22842,0.36393,0.23391,0.0077632
1438;042d7192f638716c8f41bd4822f746a0;0,1,0,1;0,0,1,1;0.22842,-0.36393,-0.23391,-0.0077632
1439;73e1b7067b4b0026b124d94d9368676a;0,1,0,1;0,0,1,1;-0.17034,0.11711,0.21323,0.077957
1440;494ffef3ac4eaf33b8541750b390e308;0,1,0,1;0,0,1,1;0.17034,-0.11711,-0.21323,-0.077957
1441;731233d8fb71b56ad5897857a864b788;0,1,0,1;0,0,1,1;-0.1638,0.51197,0.18789,-0.034691
1442;fc38c4988806b8032061b83e6ff085f2;0,1,0,1;0,0,1,1;0.1638,-0.51197,-0.18789,0.034691
1443;0e09a59b2789f2be37d4f007df940118;0,1,0,1;0,0,1,1;-0.3184,0.18101,0.39729,0.025473
1444;60e8452ac07babfda22a98c70bab9320;0,1,0,1;0,0,1,1;0.3184,-0.18101,-0.39729,-0.025473
1445;861ba79df9d6c79f33fcb24125ffcba3;0,1,0,1;0,0,1,1;-0.0059802,0.41229,0.029661,0.0093932
1446;d34647df585474324c7fb96319997683;0,1,0,1;0,0,1,1;0.0059802,-0.41229,-0.029661,-0.0093932
1447;15347f6bd1b41b2e22a75b2280c26a2f;0,1,0,1;0,0,1,1;0.046954,0.24742,0.65294,-0.11697
1448;a6e96a571619ce113196503eed7ec0ad;0,1,0,1;0,0,1,1;-0.046954,-0.24742,-0.65294,0.11697
1449;1fbbea085bbaeee41ebd77e4f7fdf898;0,1,0,1;0,0,1,1;0.085628,0.19388,0.4713,-0.044741
1450;031ab165c238168f55b19d715c0203e4;0,1,0,1;0,0,1,1;-0.085628,-0.19388,-0.4713,0.044741
1451;cb413a5c197147783562c2f7f4de1ae6;0,1,0,1;0,0,1,1;-0.12236,0.16349,0.30914,0.15145
1452;11d3a927d5eda4dcaf43042623c7dd97;0,1,0,1;0,0,1,1;0.12236,-0.16349,-0.30914,-0.15145
1453;c3aeadd9a548222a9c10e9694b191a8c;0,1,0,1;0,0,1,1;0.35589,0.22476,0.24993,0.00087414
1454;cb0fdfe75d46a32364277abb137f2635;0,1,0,1;0,0,1,1;-0.35589,-0.22476,-0.24993,-0.00087414
1455;3e6df6d65e6306cf3428bd7f7db49806;0,1,0,1;0,0,1,1;-0.45499,0.30796,0.29334,0.27252
1456;95a3ee16eed0eaa2d869cc7bf9c273be;0,1,0,1;0,0,1,1;0.45499,-0.30796,-0.29334,-0.27252
1457;89bf69b20a2051e9de3f793a84b2ab5b;0,1,0,1;0,0,1,1;-0.31195,0.27363,0.17557,-0.0055138
1458;19a9bc2c883b9e1b8ae9b9ba81918369;0,1,0,1;0,0,1,1;0.31195,-0.27363,-0.17557,0.0055138
1459;b103eb60189cd5fefa3c906327412c3a;0,1,0,1;0,0,1,1;0.086228,0.34867,0.42802,0.0033972
1460;3083de944f683c39b3327386a7567d6a;0,1,0,1;0,0,1,1;-0.086228,-0.34867,-0.42802,-0.0033972
1461;d4affc55e2a189fd86c918717cda227c;0,1,0,1;0,0,1,1;-0.45938,0.13821,0.29294,0.048101
1462;f0a4731589c54839af3c6a2aa30f6c02;0,1,0,1;0,0,1,1;0.45938,-0.13821,-0.29294,-0.048101
1463;1b026e0afe7d96a4ae6887a800ebe0c0;0,1,0,1;0,0,1,1;-0.15941,0.44971,0.19531,-0.17886
1464;c8cfb767932c4e9c440f74372df098b0;0,1,0,1;0,0,1,1;0.15941,-0.44971,-0.19531,0.17886
1465;9116e42667db0d27baf2cb6f0498ffff;0,1,0,1;0,0,1,1;0.22291,0.33183,0.098967,0.04232
1466;b71763aeafb55c10830a48ac0130912f;0,1,0,1;0,0,1,1;-0.22291,-0.33183,-0.098967,-0.04232
1467;d07914067c0a860068346f97992963b5;0,1,0,1;0,0,1,1;0.037684,0.17221,0.50654,-0.070738
1468;bb1905e4991f0f1a00aea901a9222654;0,1,0,1;0,0,1,1;-0.037684,-0.17221,-0.50654,0.070738
1469;7f2f989d1a8ee3b91ec29af8b1697f5b;0,1,0,1;0,0,1,1;-0.42025,0.42659,0.48165,0.42038
1470;8222a36b394ed6cdaa06ac11e3dbaf22;0,1,0,1;0,0,1,1;0.42025,-0.42659,-0.48165,-0.42038
1471;8bad7bac96984ae8757cb49f94d9df2f;0,1,0,1;0,0,1,1;-0.19805,0.2928,0.36764,0.20521
1472;951d6104a3abd0f5eeca5ff1c72a4595;0,1,0,1;0,0,1,1;0.19805,-0.2928,-0.36764,-0.20521
1473;230a89d6c56ef64588826602e9501400;0,1,0,1;0,0,1,1;-0.10909,0.41799,0.19885,0.15135
1474;4f3af5537e9a622d4ea64094f72ced7b;0,1,0,1;0,0,1,1;0.10909,-0.41799,-0.19885,-0.15135
1475;32a670a78d2f16e6f3ab31bb2eeba1f2;0,1,0,1;0,0,1,1;0.18602,0.10204,0.61602,0.094003
1476;cdaa3026797a3eb1c5928d63da71b8bd;0,1,0,1;0,0,1,1;-0.18602,-0.10204,-0.61602,-0.094003
1477;d58d358ed49c69258b9670228c216a73;0,1,0,1;0,0,1,1;-0.016285,0.22246,0.18088,-0.02906
1478;ffa48f219dc915942563988baed8bd48;0,1,0,1;0,0,1,1;0.016285,-0.22246,-0.18088,0.02906
1479;6ee1bd17e311f8dbd22e4fc287ea2760;0,1,0,1;0,0,1,1;-0.27824,0.46959,0.35429,0.19775
1480;afd04c62b3a82209383fd22b42576141;0,1,0,1;0,0,1,1;0.27824,-0.46959,-0.35429,-0.19775
1481;ed1aa37fdd80336b21c935f24991fe2c;0,1,0,1;0,0,1,1;0.32401,0.50296,0.21879,-0.16813
1482;af6faae5c3d4d9b96000e277a5597602;0,1,0,1;0,0,1,1;-0.32401,-0.50296,-0.21879,0.16813
1483;6f3a245517dceeb70b037e3ade29c891;0,1,0,1;0,0,1,1;0.34055,0.44302,0.1284,-0.1248
1484;c88a9bb566b08a898c48655849764fe2;0,1,0,1;0,0,1,1;-0.34055,-0.44302,-0.1284,0.1248
1485;aa0e04c66bd3e5d98ccaa88f7811902c;0,1,0,1;0,0,1,1;-0.0014406,0.37529,0.29892,0.068794
1486;cd319ce56964a989638b9aab7710c5fa;0,1,0,1;0,0,1,1;0.0014406,-0.37529,-0.29892,-0.068794
1487;08361c633c562daeadb418309c787ac6;0,1,0,1;0,0,1,1;0.066806,0.3428,0.46602,-0.21618
1488;92c77bb140ecbf5f0321baabb348f887;0,1,0,1;0,0,1,1;-0.066806,-0.3428,-0.46602,0.21618
1489;a2c24f22718ed78d9e6978337838b206;0,1,0,1;0,0,1,1;-0.20289,0.33628,0.45011,0.2647
1490;46933d947687f0b89fa7f4730632f4e9;0,1,0,1;0,0,1,1;0.20289,-0.33628,-0.45011,-0.2647
1491;974a5c1a8b3ee9a351a6939e06b9bcd7;0,1,0,1;0,0,1,1;-0.30041,0.36205,0.21799,0.015274
1492;9a00eec2691b2e6080cbef5c47141723;0,1,0,1;0,0,1,1;0.30041,-0.36205,-0.21799,-0.015274
1493;0751bae0b862a733112027194ce8f73b;0,1,0,1;0,0,1,1;-0.069981,0.44731,0.38556,0.18701
1494;794d54957e177549ac962ac194e515c0;0,1,0,1;0,0,1,1;0.069981,-0.44731,-0.38556,-0.18701
1495;e9040a3a40b7fa31775f3c0c68d14e5c;0,1,0,1;0,0,1,1;0.23559,0.24375,0.42072,-0.060627
1496;e8292e42eed225bada44f2ddc6994204;0,1,0,1;0,0,1,1;-0.23559,-0.24375,-0.42072,0.060627
1497;8d78d5914eae069342497f2625c807b1;0,1,0,1;0,0,1,1;-0.34718,0.28165,0.52792,0.25469
1498;561dce7e07866a9b3f443de0f83c8de3;0,1,0,1;0,0,1,1;0.34718,-0.28165,-0.52792,-0.25469
